row_num,final_label,confidence,rationale
7480,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7481,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7482,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7483,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7484,NEEDS_REVIEW,高,"天气预报服务信息"
7485,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7486,NEEDS_REVIEW,高,"政府/公益信息"
7487,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7488,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7489,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7490,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7491,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7492,AD,中,"医疗推广信息"
7493,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7494,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7495,NEEDS_REVIEW,高,"政府/公益信息"
7496,NEEDS_REVIEW,高,"天气预报服务信息"
7497,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7498,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7499,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7500,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7501,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7502,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7503,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7504,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7505,TRANSACTION,高,"保险/金融服务通知"
7506,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7507,AD,中,"运营商营销推广"
7508,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7509,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7510,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7511,NEEDS_REVIEW,高,"天气预报服务信息"
7512,NEEDS_REVIEW,高,"天气预报服务信息"
7513,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7514,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7515,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7516,NEEDS_REVIEW,高,"政府/公益信息"
7517,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7518,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7519,AD,中,"医疗推广信息"
7520,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7521,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7522,TRANSACTION,高,"快递/物流服务通知"
7523,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7524,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7525,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7526,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7527,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7528,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7529,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7530,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7531,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7532,AD,中,"运营商营销推广"
7533,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7534,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7535,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7536,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7537,AD,中,"运营商营销推广"
7538,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7539,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7540,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7541,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7542,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7543,AD,中,"运营商营销推广"
7544,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7545,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7546,AD,中,"运营商营销推广"
7547,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7548,TRANSACTION,高,"快递/物流服务通知"
7549,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7550,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7551,TRANSACTION,高,"保险/金融服务通知"
7552,AD,中,"医疗推广信息"
7553,AD,高,"产品营销广告"
7554,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7555,AD,中,"医疗推广信息"
7556,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7557,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7558,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7559,AD,中,"运营商营销推广"
7560,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7561,AD,中,"教育培训推广"
7562,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7563,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7564,NEEDS_REVIEW,高,"天气预报服务信息"
7565,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7566,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7567,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7568,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7569,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7570,TRANSACTION,高,"保险/金融服务通知"
7571,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7572,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7573,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7574,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7575,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7576,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7577,AD,中,"运营商营销推广"
7578,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7579,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7580,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7581,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7582,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7583,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7584,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7585,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7586,TRANSACTION,高,"快递/物流服务通知"
7587,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7588,AD,中,"运营商营销推广"
7589,AD,中,"教育培训推广"
7590,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7591,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7592,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7593,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7594,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7595,AD,高,"包含多个广告特征"
7596,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7597,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7598,AD,高,"贷款产品推广广告"
7599,AD,中,"医疗推广信息"
7600,NEEDS_REVIEW,高,"政府/公益信息"
7601,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7602,AD,中,"运营商营销推广"
7603,TRANSACTION,高,"快递/物流服务通知"
7604,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7605,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7606,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7607,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7608,AD,中,"医疗推广信息"
7609,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7610,NEEDS_REVIEW,高,"天气预报服务信息"
7611,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7612,HARASS,高,"包含催收/威胁关键词"
7613,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7614,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7615,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7616,NEEDS_REVIEW,高,"政府/公益信息"
7617,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7618,AD,中,"运营商营销推广"
7619,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7620,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7621,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7622,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7623,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7624,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7625,AD,中,"教育培训推广"
7626,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7627,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7628,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7629,TRANSACTION,高,"快递/物流服务通知"
7630,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7631,AD,中,"医疗推广信息"
7632,NEEDS_REVIEW,高,"天气预报服务信息"
7633,TRANSACTION,高,"快递/物流服务通知"
7634,AD,高,"包含多个广告特征"
7635,TRANSACTION,高,"快递/物流服务通知"
7636,AD,高,"包含多个广告特征"
7637,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7638,AD,中,"医疗推广信息"
7639,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7640,TRANSACTION,高,"快递/物流服务通知"
7641,AD,中,"运营商营销推广"
7642,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7643,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7644,AD,中,"医疗推广信息"
7645,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7646,AD,中,"医疗推广信息"
7647,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7648,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7649,AD,中,"医疗推广信息"
7650,AD,中,"医疗推广信息"
7651,HARASS,高,"包含催收/威胁关键词"
7652,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7653,TRANSACTION,高,"快递/物流服务通知"
7654,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7655,NEEDS_REVIEW,高,"天气预报服务信息"
7656,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7657,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7658,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7659,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7660,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
7661,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7662,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7663,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7664,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7665,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7666,AD,高,"包含多个广告特征"
7667,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7668,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7669,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7670,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7671,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7672,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7673,TRANSACTION,高,"快递/物流服务通知"
7674,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7675,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7676,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7677,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7678,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7679,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7680,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7681,AD,高,"包含多个广告特征"
7682,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7683,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7684,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7685,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7686,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7687,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7688,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7689,AD,中,"运营商营销推广"
7690,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7691,AD,高,"贷款产品推广广告"
7692,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7693,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7694,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7695,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7696,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7697,AD,中,"运营商营销推广"
7698,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7699,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7700,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7701,HARASS,高,"包含催收/威胁关键词"
7702,AD,中,"运营商营销推广"
7703,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7704,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7705,AD,中,"运营商营销推广"
7706,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7707,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7708,AD,高,"产品营销广告"
7709,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7710,HARASS,高,"包含催收/威胁关键词"
7711,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7712,HARASS,高,"包含催收/威胁关键词"
7713,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7714,AD,中,"运营商营销推广"
7715,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7716,NEEDS_REVIEW,高,"天气预报服务信息"
7717,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7718,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7719,TRANSACTION,高,"快递/物流服务通知"
7720,TRANSACTION,高,"快递/物流服务通知"
7721,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7722,AD,中,"运营商营销推广"
7723,AD,中,"运营商营销推广"
7724,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7725,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7726,AD,中,"运营商营销推广"
7727,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7728,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7729,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7730,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7731,AD,中,"医疗推广信息"
7732,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7733,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
7734,TRANSACTION,中,"车辆服务通知"
7735,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7736,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7737,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7738,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
7739,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
7740,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7741,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7742,TRANSACTION,高,"保险/金融服务通知"
7743,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
7744,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
7745,NEEDS_REVIEW,高,"天气预报服务信息"
7746,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
