id,text,language,source,binary_label,suggest_reason,label,annotator,template_group,notes
zh_09498,杨经理13880834898【提】【验】【供】【后】【税】【付】【票】【款】,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,83d366696f16,代开发票灰产招揽
zh_09499,秒杀好莱坞大片的印度科幻影效，场面创意出人意料http://180.3gbc.cn/?a=139241,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,823f449b85e7,标题党新闻链接
zh_09500,不限购、不限贷，产城一体化，精装酒店式公寓，坐享巨大发展红利！60万平醇熟商配，家乐福意向签约！详询：4006333550,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,e7d224189378,酒店式公寓不限购促销
zh_09501,惊爆价7499元买海尔橱柜！5月18日携冠军联盟的10大装／修建材品牌，相约日豪水都，见证低价奇迹，买贵差价10倍赔偿。咨询6966992,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,c49a5726eed4,海尔橱柜促销
zh_09502,"【达芙妮】狂贺谢霆锋电影一生一世深情上映，达芙妮秋季商品同步深情演绎，即日起门店惊喜价120元起。爱在深秋,一生一世美履相伴！回复TD退订",zh,gitcode_zh_sms_8a104,0,normal-unclear,AD,,848a73f4bbb5,达芙妮秋季促销
zh_09504,【支付宝】感谢选择淘旅行预定机票/酒店！赠您10元快的打车券，您可通过“快的打车”预约出租车，支付时抵扣10元车费，祝您旅途愉快！,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,5a5794dde2f6,航班出行通知
zh_09505,"蝶倾城高端男士养生会馆,为你减压,让你身心放松,疏通经络唯有静心,奢华享受北店51295555南店51296456,凭短信抵400【俊颜】",zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,e1d599323778,俊颜男士养生会馆+51295555+51296456+凭券抵400
zh_09506,淘!淘!淘欧凯龙-龙吟世家临街旺铺全城招募中，独立产权超大成熟社区，稳固客群，毗邻两大商业巨头，淘金专线68136222【龙吟世家】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,ddc25ee42b43,商铺招募促销
zh_09507,【1799积分拿走！我也是蛮拼的】您本期账单已出，立即回#ZDFQ将本期账单的部分新增消费21065.81元分6期还，每期本金3510.97元，每期手续费157.99元，即送1799积分，点 t.cn/RP43kLI 领积分去兑影票、星巴克[招商银行],zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,f47cb7ef9be2,招行账单分期促销
zh_09508,想永保年轻漂亮吗？本院运用高科技不开刀，不手术，一次祛除斑，痘，皱纹，眼袋，提升下垂脸，新增女性私密养护。咨询电话65159386,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,c0a0b689fd0b,整形+84477501
zh_09509,尾号1984信用卡11月29日9:29消费人民币1595.00元，分12期还款回复JYFQ（空格）8486（空格）1984。【浦发银行】,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,a266eb2caccd,浦发信用卡消费+分期提示
zh_09510,老城区商业巅峰钜作，【明珠商业广场】5月19日会员卡认筹隆重启动，登记就有送好礼7977777，庆丰路铁医院对面【明珠商业广场】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,861a34d9804d,商业广场认筹促销
zh_09511,贺昨日建【北辰实业】今早成功拉7个点并一举冲上涨停，说到做到！午盘将斥资2亿额度打造周一必涨停金股！建仓内线4006322658【金源财经】,zh,gitcode_zh_sms_8a104,1,spam-unclear,FRAUD,,73f70eb2fbdd,假投资公司推荐股票诈骗
zh_09512,简历已收，群丰糖业www.qfeng.cn欢迎你加入营销团队。一流品质、精美包装、保姆式支持；主营KA、BC有开发经销商能力，请了解姜,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,e7cd56ad512a,招聘营销团队
zh_09513,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgP/VAJVT,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,acba29da0882,冲浪助手新闻推送
zh_09514,2013年自考与计算机等级考试成绩现已公布，请中国电信用户拨打16887811查询自考成绩，拨打16887812查询计算机等级考试成绩。,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,0b6e43b64b4a,考试成绩查询服务
zh_09515,小陆家嘴，财富海景业主欠款急抛低于市场价600万！另，一手独栋别/墅，448平，特价88折！详情张泽龙：15000859520【德佑】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,196603bb8226,房产中介房源广告
zh_09516,产城一体化助推产业新城，商办坐享发展红利！精装酒店式公寓，60万㎡醇熟商配，家乐福意向签约，准现房发售4006633449【绿地启航社】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,43493fc7dcca,酒店式公寓促销
zh_09517,【易方达】尊敬的姜燕北，股民的余额理财，可交易的159001！易方达保证金货币基金无论买入或申购，当日均可卖出或赎回。投资者申购新股前，可卖出或赎回159001，资金马上可打新；新股资金解冻后，可买入或申购159001追求增值！基金有风险，详询4008818088。,zh,gitcode_zh_sms_8a104,0,social-engineering-pattern,AD,,f2680137fd7a,易方达+159001+余额理财+4008818088
zh_09518,【墨迹天气】全新天气页面，清爽更清新，随时掌握天气情况。点击下载：http://as.baidu.com/hrgam【遂川】,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,a40af4693009,墨迹天气+下载
zh_09519,"【买4G就上10010.com】""",zh,gitcode_zh_sms_8a104,0,normal-unclear,AD,,913ca5e3a07d,联通4G网厅宣传
zh_09520,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/13YtbF,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,ca88947f04e5,冲浪助手新闻推送
zh_09521,【同程旅游】5.26日带家人来吉林敦化六鼎山金鼎大庙会，朝圣美食两不误，点击同程http://t.cn/RvZuwEo 预订，回复TD退订,zh,gitcode_zh_sms_8a104,0,normal-unclear,AD,,61f7cec789cc,同程旅游庙会促销
zh_09522,住建业，最幸福，上街建业业主大串门活动开始啦，免费住五星酒店，结伴游山玩水体验建业大服务体质，缤纷旅程即刻起航！68002222【上街建业】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,088dd5db2f45,建业业主活动促销
zh_09523,《第一剧场》频道免费体验，华数网厅独家推送；支持续费、预约等功能，精彩频道免费看，锁定96371.wasu.com，询96371  【华数电视】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,c2637300c496,华数电视免费体验推广
zh_09525,结婚娶亲本是一件高兴事，新郎却因一辆加长林肯车而当场落泪！这是为什么？详情请点击 http://10006.co/lbJ5,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,9a4723586dd0,标题党新闻链接
zh_09526,"您个人信用卡09月账单￥21,065.81,$0.00，到期还款日09月28日，点 t.cn/RvwJ9aC 查账还款分期[招商银行]",zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,af003918c60d,招商银行信用卡账单通知
zh_09527,好消息：沪深A股T十0双向交易，可现买现卖、可买升买跌，杠杆10倍，在线立即开户，最佳平台请登入:www.40377.com,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,FRAUD,,2a4381396d38,假股票交易平台诈骗
zh_09528,"【盛大网络】重置密码,请输入您的验证码:261800,回复0000屏蔽短信,盛大游戏。",zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,b8ed103f8ace,盛大网络重置密码验证码
zh_09529,好消息，万马路新能源加油站5月18日试营业，前三天，排队前30名加油满20升以上送10升优惠；您来我送，车车“油礼”详询61090793,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,756c31b395b1,加油站试营业促销
zh_09530,【来往】069108 (来往验证码) 为了保护您的帐号安全，您不要把验证码透露给别人。,zh,gitcode_zh_sms_8a104,0,fraud-intent-keywords,TRANSACTION,,869859273675,来往验证码
zh_09531,尾号1984信用卡11月5日9:46消费人民币904.00元，分12期还款回复JYFQ（空格）8438（空格）1984。即/待续【浦发银行】,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,a266eb2caccd,浦发信用卡消费+分期提示
zh_09532,尊敬的I沟通用户，由于系统于4月16日零时起升级，客户端需升级以支持后续使用。届时，安卓版本软件会弹出升级提醒，用户升级后可继续使用；iPhone用户将暂时无法使用，预计不超过两周，后续请根据软件升级提醒完成升级操作，给您带来的不便敬请谅解，北京移动。,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,94b985ae5b4f,北京移动系统升级通知
zh_09533,您尾号4118的信用卡22日23:59预授权人民币600.00元。充话费能刮奖，百分百有礼 t.cn/RzYoI5N 。[招商银行],zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,f04680aaa64d,招行信用卡预授权通知
zh_09534,台湾街【华永天地】厦门岛中心双地铁物业，40-60平SOHO，月底全面封顶，开盘在即！0592 8511999【大品牌】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,3a49b76c35cf,厦门房产SOHO促销
zh_09535,天翼阅读送豪礼，您离大奖只差一步！满5送3，满10送5，阅点免费拿，好书轻松看。还有NOTE2等你抽http://t.cn/zT6JjuL,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,7d71c5c0304d,天翼阅读+NOTE2抽奖+t.cn/zT6JjuL
zh_09536,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mhd/xEZPK,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,acba29da0882,冲浪助手新闻推送
zh_09538,"【买4G就上www.10010.com】""",zh,gitcode_zh_sms_8a104,0,normal-unclear,AD,,deb98cee1e4a,联通4G网厅宣传
zh_09539,诺基亚用户13544566606:您的系统存在安全漏洞请下载最新版安全补丁。http://nokia-s60.com:88/update,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,FRAUD,,4873a6dc2977,假诺基亚安全补丁钓鱼
zh_09541,"""截止当前，您的WCDMA(3G)-66元基本套餐A的3G语音50分钟,已使用42分钟,剩余8分钟;3G套餐内流量307200KB,已使用94364KB,剩余212836KB;国内短信240条,已使用9条,剩余231条;可视电话10分钟,已使用0分钟,剩余10分钟;M值6M,已使用0M,剩余6M;T值10T,已使用0T,剩余10T;通信费用请以帐详单为准。",zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,ed8a19167e3d,联通3G套餐余量详细提醒
zh_09542,【招商证券】财富早间版：市场担忧全球经济增长前景，欧美股市联袂下挫；证监会核准11家公司IPO为重启后第五批。指数本次短期调整的时间及空间仍不够充分，存在继续整理可能。故不宜过度追涨操作，仓重投资者应把握逢高部分减仓机会。投资建议仅供参考，回复A退订。,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,4e3943f06511,证券资讯
zh_09544,汉庭悦府：3000元订三房！“状元楼”火热认筹，最高优惠2.5万！另有每日99元特惠等你拿！学府名宅智者尊享！热线5590888【内黄信箱】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,1cb6ab815206,房产认筹促销
zh_09545,安徽2013一级建造师5月20日-29日报名，【省委党校】城建培训免费代报，6月2日开课，先过关后付费，拿证无忧0551-64666405,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,e2a87d25cffe,一级建造师培训促销
zh_09546,全市最低价！精装2元肉条10送1，爱宠乐专供零食五送一、快乐摇尾妙鲜包五送一、犬洗澡美容半价，电话57904762【亲宠假日】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,96615a601155,宠物用品促销
zh_09547,总价25万起，不限购不限贷，占位北京新机场！孔雀英国宫30-60平精装小公馆，醇熟商业应有尽有，火热排卡中!抢购热线18942667138,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,8007b635c63f,孔雀英国宫房产促销
zh_09548,高收益理财产品也能团购啦！年化收益3.5-5，5月8日-5月10日聚划算限时抢购！详见 88.taobao.com【支付宝】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,79d8896a65c3,支付宝理财产品团购
zh_09549,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgP/WHDDU,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,acba29da0882,冲浪助手新闻推送
zh_09550,接上:。即日起至11/30期间，申请满额可获刷卡金及积分，首次申请额外奖励5万积分，详询卡背面客服热线。【浦发银行】,zh,gitcode_zh_sms_8a104,0,merchant-promo,AD,,aad8b899f83b,浦发信用卡万用金促销
zh_09551,【招商证券】财富早间版：央行称下半年继续贯彻定向调控，加大对经济发展重点领域的金融支持；新能源汽车下月起免征购置税。预计短期市场主板与创业板将继续呈现轮动效应，主板优质品种为本轮行情关注重点，轻仓者把握盘中震荡低吸机会。投资建议仅供参考。,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,0867b4b8334b,证券资讯
zh_09552,财富早间版：中国首次允许美国投资者投资A股市场；欧州央行降息25个基点欧股强劲反弹。三中全会期间市场维持震荡可能性较大，应关注商业百货、医药等防御性板块。北京科税逢高了结，可适当配置业绩优良、具备超跌反弹要求的广百股份、中新药业。投资建议仅供参考。【招商证券】,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,2a2550f6f4d1,证券资讯
zh_09553,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_09554,第11届南京国际酒店用品展招展接近尾声，展览面积和展商数量再创新高！6月5-7日南京国际展览中心恭迎您莅临参观！详询025-84681360,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,53adf979f91f,展会推广
zh_09555,贵卡1407于06月03日18:13发生ATM取款交易，金额人民币2000.00元，详询95555[招商银行],zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,bc1d8e347d25,招行ATM取款通知
zh_09557,丽江酒吧摆千万“艳遇佛”引游客疯狂膜拜，网友争议炸开锅http://180.3gbc.cn/?a=139341,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,93e46ffe93f3,丽江酒吧新闻+冲浪推送
zh_09559,KTDQGM，请您将本信息直接转发至10086，即可开通短期国漫业务。当天开通当天生效，30天后该业务自动关闭。每月最后一天19点后不受理,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,0dfd90e2bd7c,国际漫游业务开通指引
zh_09560,您尾号7544卡23日18:21网上银行支出(消费)875元。【工商银行】,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,15f4942e38b8,工商银行消费通知
zh_09561,嘘~我只告诉您一个人哟！原价246元来品4星和田枣今日京东团购82元抢，买多还送68元若羌枣 http://t.cn/zTdAqv9【来品】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,2af02d8ed393,京东团购和田枣促销
zh_09563,【猎聘网】猎聘秘书台:17:35与您通话的是猎头白石(ID号:LT1246462)可登录网站查询联系.请您回复短信对此次通话进行评价，1为满意，2为一般，3为不满意。,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,65d61004f717,猎聘猎头通话通知
zh_09564,戈:我怕又忘了【发自飞信】,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,1719281c1cec,飞信个人聊天
